,price,ID,vehicle_type,year,transmission,horsepower,km,fuel_type,brand
6943,31000,8073086139,small_car,2015,manual,130,109000,diesel,Renault
6944,9875,8007196250,small_car,2009,manual,80,150000,diesel,Skoda
6945,9500,8073274864,sports_tourism_van,2008,manual,105,243000,diesel,Renault
6946,18000,8073035685,cabrio,2018,automatic,65,19526,gas,Fiat
6947,26749,8073035744,small_car,2017,manual,90,70442,diesel,Renault
6948,15500,8041438786,cabrio,2009,manual,177,179000,diesel,BMW
6949,11200,8074269159,small_car,2018,manual,90,81449,gas,Renault
6950,34900,8074372334,coupé,2015,automatic,150,110750,diesel,Audi
6951,24350,8074202401,small_car,2017,manual,116,98360,diesel,BMW
6952,10500,8061624685,coupé,2011,manual,204,140000,diesel,Mercedes-Benz
6953,25900,8074372356,small_car,2015,manual,190,53425,diesel,BMW
6954,22990,8070656754,small_car,1999,manual,65,162561,gas,Honda
6955,31749,8074372422,suv,2016,manual,150,114251,diesel,Mazda
6956,27490,8074372516,small_car,2015,manual,95,59193,diesel,Opel
6957,6950,8071109980,small_car,2006,manual,170,254297,diesel,Audi
6958,5500,8074190145,large_family_car,2016,automatic,180,90656,diesel,Jaguar
6959,12990,8050157583,small_car,2004,manual,75,145000,gas,Lancia
6960,28999,8056390408,sports_tourism_van,2017,manual,95,39233,diesel,Fiat
6961,13500,8074372350,large_family_car,2015,manual,190,98695,diesel,BMW
6962,12500,8072356765,cabrio,2007,manual,120,77000,gas,Peugeot
6963,5900,8060599067,sports_tourism_van,2011,automatic,111,180000,diesel,Peugeot
6964,7000,8073096936,small_car,2013,manual,70,95000,gas,Fiat
6965,28999,8073594461,large_family_car,2007,automatic,170,192612,diesel,Mercedes-Benz
6966,27490,8074214947,sports_tourism_van,2019,manual,115,20917,diesel,Renault
6967,24350,8062880795,small_car,2015,manual,101,114767,gas,Ford
6968,12990,8071111217,small_car,2005,manual,80,135000,gas,Opel
6969,6950,8069480545,small_car,2014,manual,82,83000,gas,Ford
6970,12500,8060766100,sports_tourism_van,2005,manual,150,215000,diesel,Opel
6971,31749,8074542745,small_car,2016,manual,112,49000,diesel,MINI
6972,18000,8074261426,sports_tourism_van,2014,manual,170,200000,diesel,Mercedes-Benz
6973,25999,8061716005,sports_tourism_van,2016,automatic,190,65000,diesel,BMW
6974,10500,8069640652,small_car,2007,manual,70,180000,diesel,Suzuki
6975,24990,8051518931,suv,2016,automatic,190,126000,diesel,BMW
6976,2800,8071067224,large_family_car,2007,automatic,184,126007,diesel,Opel
6977,5500,8073097100,cabrio,2014,automatic,380,35961,gas,Jaguar
6978,9150,8063271072,sports_tourism_van,2008,manual,110,200513,diesel,MINI
6979,25900,8072925013,small_car,2018,automatic,92,7100,electric,Renault
6980,19900,8073874886,small_car,2019,automatic,82,1500,electric,Smart
6981,22990,8073117926,suv,2008,manual,75,182000,gas,Renault
6982,31000,8075577461,small_car,2017,manual,110,116108,diesel,Audi
6983,18000,8000233190,coupé,2012,automatic,350,34000,gas,Porsche
6984,26749,8054867240,sports_tourism_van,2015,manual,110,112164,diesel,Opel
6985,5900,8075577463,suv,2013,manual,110,92000,diesel,Nissan
6986,9500,8073026364,small_car,2018,manual,110,29000,diesel,Mercedes-Benz
6987,15500,8074310463,small_car,2002,manual,65,125000,gas,VW
6988,9875,8043066388,small_car,2000,manual,51,145000,gas,Daewoo
6989,13500,8069640618,sports_tourism_van,2011,manual,105,215000,diesel,Skoda
6990,11200,8069640618,sports_tourism_van,2011,manual,105,215000,diesel,Skoda
6991,35999,8074214943,sports_tourism_van,2019,manual,115,21345,diesel,Renault
6992,2800,8074271788,suv,2000,manual,75,202000,diesel,Suzuki
6993,34900,8060756557,small_car,2001,manual,51,183000,gas,Daewoo
6994,6950,8041903471,small_car,2017,manual,90,75116,diesel,Renault
6995,7000,8073092002,small_car,2011,manual,170,168000,diesel,SEAT
6996,5500,8061988470,suv,2008,manual,125,188000,diesel,Ford
6997,5900,8060723696,suv,2005,manual,110,180000,diesel,Citroën
6998,24350,8074278791,small_car,2005,manual,60,112000,gas,Fiat
6999,35999,8055010041,large_family_car,2005,manual,109,222000,diesel,Peugeot
7000,9150,8046417450,suv,2009,automatic,190,132000,diesel,Land Rover
7001,16499,8056512537,cabrio,2019,automatic,530,5000,gas,BMW
7002,14800,8055006245,small_car,2007,manual,75,242600,diesel,Kia
7003,28999,8072338156,cabrio,2016,automatic,190,37000,diesel,BMW
7004,26749,8072335937,suv,2017,automatic,190,49000,diesel,Audi
7005,9875,8060439569,sports_tourism_van,2018,automatic,285,29410,hybrid,Volvo
7006,19900,8056519771,large_family_car,2017,automatic,320,40000,diesel,BMW
7007,8500,8061614894,sports_tourism_van,2018,automatic,285,29410,hybrid,Volvo
7008,10500,8070958072,suv,2019,manual,165,12300,gas,Mazda
7009,18000,8038428723,coupé,2018,automatic,370,19000,gas,BMW
7010,13500,8066472727,large_family_car,2019,automatic,408,3000,hybrid,Volvo
7011,24990,8070976759,small_car,1998,manual,75,170000,gas,VW
7012,22990,8061613732,sports_tourism_van,2018,automatic,285,33012,hybrid,Volvo
7013,34900,8040220829,small_car,2018,manual,85,23019,diesel,Ford
7014,25900,8070957420,small_car,2019,manual,122,8000,gas,Mazda
7015,12500,8058436889,sports_tourism_van,2018,automatic,285,26470,hybrid,Volvo
7016,16499,8059910414,small_car,2004,manual,60,141000,gas,Citroën
7017,31749,8056052201,large_family_car,2017,automatic,326,38000,hybrid,BMW
7018,18000,8067801169,large_family_car,2009,automatic,224,178000,diesel,Mercedes-Benz
7019,31000,8054975672,suv,2005,manual,110,218000,diesel,Citroën
7020,15500,8073014325,suv,2017,automatic,585,21806,gas,Mercedes-Benz
7021,7000,8056514719,small_car,2008,manual,109,254000,diesel,Citroën
7022,25999,8070780769,large_family_car,2011,automatic,333,33000,gas,Audi
7023,27490,8066333563,suv,2000,manual,100,250000,diesel,Opel
7024,9500,8043562559,sports_tourism_van,2014,automatic,252,97000,diesel,Mercedes-Benz
7025,14800,8053396964,sports_tourism_van,2018,automatic,190,13540,diesel,Audi
7026,12990,8070959734,suv,2019,manual,114,4000,diesel,Mitsubishi
7027,24990,8062480537,small_car,2019,automatic,150,2000,electric,Nissan
7028,15500,8057878680,coupé,1961,manual,97,79202,gas,Volvo
7029,12990,8014754022,small_car,2013,automatic,170,139700,diesel,Mercedes-Benz
7030,11200,8073024401,large_family_car,2013,automatic,416,132205,hybrid,Porsche
7031,22990,8054972872,small_car,2014,manual,68,157660,diesel,Peugeot
7032,9875,8030091927,sports_tourism_van,2014,automatic,143,182050,diesel,BMW
7033,24350,8074375850,large_family_car,2005,manual,163,196500,diesel,BMW
7034,5500,8075576453,coupé,2019,automatic,245,19132,diesel,Mercedes-Benz
7035,7000,8064217648,suv,2016,manual,150,86055,diesel,Land Rover
7036,5900,8071024065,coupé,1966,manual,300,50000,gas,Ford
7037,26749,8075546081,small_car,2009,manual,70,70000,gas,Fiat
7038,34900,8073285128,large_family_car,2011,manual,177,169347,diesel,Volvo
7039,35999,8074271227,suv,2019,manual,117,15840,gas,Mitsubishi
7040,6950,8060757251,sports_tourism_van,2007,manual,185,377832,diesel,Volvo
7041,25900,8035456869,suv,2005,automatic,177,271450,diesel,Land Rover
7042,31000,8074222764,small_car,2014,automatic,180,79000,gas,SEAT
7043,9500,8071293347,small_car,2017,manual,116,32900,diesel,Audi
7044,2800,8074219280,small_car,2019,automatic,150,16457,diesel,Volvo
7045,19900,8069615369,small_car,2016,manual,71,56130,gas,Smart
7046,18000,8063463914,suv,2016,manual,110,64879,diesel,Renault
7047,13500,8037929880,cabrio,2009,manual,75,58981,diesel,Fiat
7048,31749,8075549342,large_family_car,2012,automatic,204,64938,diesel,Mercedes-Benz
7049,27490,8069633431,large_family_car,2013,automatic,381,245729,diesel,BMW
7050,14800,8064932538,cabrio,1984,manual,29,54475,gas,Citroën
7051,18000,8064911642,small_car,2017,manual,120,35598,diesel,Ford
7052,10500,8005319180,sports_tourism_van,2017,manual,122,12340,diesel,Audi
7053,8500,8063473275,large_family_car,1999,manual,110,347280,diesel,VW
7054,25999,8075575789,small_car,2014,automatic,143,80000,diesel,MINI
7055,16499,8073139254,suv,2003,manual,180,343560,diesel,Audi
7056,12500,8063345081,large_family_car,1988,manual,185,160310,gas,Mercedes-Benz
7057,14800,8073209759,coupé,2015,manual,112,35098,diesel,MINI
7058,31749,8073220729,suv,2010,manual,140,104000,diesel,VW
7059,18000,8064930555,suv,2010,manual,110,147000,diesel,Nissan
7060,5500,8063346072,large_family_car,1991,manual,220,157341,gas,Ford
7061,25999,8001234936,sports_tourism_van,2012,automatic,258,141000,diesel,BMW
7062,13500,8064910468,large_family_car,2015,manual,190,116070,diesel,BMW
7063,11200,8073110238,cabrio,1992,automatic,334,94698,gas,Mercedes-Benz
7064,9875,8028897510,sports_tourism_van,2009,manual,110,330000,diesel,Ford
7065,31000,8052373387,coupé,2009,manual,204,247071,diesel,Mercedes-Benz
7066,24350,6009078295,large_family_car,2016,automatic,194,14590,diesel,Mercedes-Benz
7067,7000,8047437407,small_car,2011,manual,105,199780,diesel,SEAT
7068,2800,8002539910,suv,1993,manual,113,568560,diesel,Mercedes-Benz
7069,27490,8043080438,coupé,2013,manual,265,169250,gas,Renault
7070,35999,8056653987,cabrio,2002,manual,225,185787,gas,Audi
7071,22990,8037571255,sports_tourism_van,2018,manual,110,29710,diesel,Renault
7072,16499,8075574895,small_car,2016,manual,75,41436,gas,SEAT
7073,5900,8042209308,large_family_car,1986,automatic,125,255349,diesel,Mercedes-Benz
7074,9500,8059903911,large_family_car,2013,automatic,275,95894,diesel,Jaguar
7075,12990,8071836617,small_car,2013,manual,90,100000,gas,Honda
7076,18000,8059040955,large_family_car,2010,automatic,224,147000,diesel,Mercedes-Benz
7077,24990,8037553515,large_family_car,2013,automatic,345,107492,hybrid,Lexus
7078,9150,8066434162,small_car,2013,manual,220,70000,gas,VW
7079,6950,8053964874,cabrio,2010,manual,110,129172,diesel,Renault
7080,8500,8075575002,small_car,2011,manual,184,120000,gas,MINI
7081,26749,8074309633,suv,2008,automatic,190,177000,diesel,Land Rover
7082,28999,8002604645,suv,2016,manual,130,95046,diesel,Renault
7083,12500,8064809266,sports_tourism_van,2019,manual,116,17500,diesel,MINI
7084,34900,8073078327,cabrio,2017,manual,69,10582,gas,Fiat
7085,25999,8039004582,sports_tourism_van,2000,manual,105,175000,diesel,Renault
7086,5500,8074532689,suv,2009,automatic,240,150000,diesel,Porsche
7087,11200,8075572766,sports_tourism_van,2000,manual,136,307753,diesel,BMW
7088,7000,8072473212,coupé,2000,manual,420,134000,gas,Porsche
7089,2800,8066398276,suv,2015,automatic,400,57500,gas,Porsche
7090,31000,8074259470,small_car,2019,automatic,150,7748,electric,Nissan
7091,10500,8066613928,small_car,2004,manual,70,240000,diesel,Citroën
7092,35999,8075485259,small_car,2011,manual,75,181413,gas,Renault
7093,34900,8066175030,small_car,2015,manual,390,17280,gas,Porsche
7094,12990,8055946301,suv,2013,automatic,112,200000,diesel,Peugeot
7095,31749,8066309510,suv,2019,manual,150,8157,diesel,Land Rover
7096,15500,8036264628,suv,2013,manual,110,145000,diesel,Renault
7097,9500,8059300224,suv,2013,manual,163,94000,diesel,Volvo
7098,25900,8066618854,small_car,2007,manual,70,108000,gas,VW
7099,9875,8067837395,suv,2018,manual,95,32000,diesel,Fiat
7100,14800,8060496262,small_car,2016,manual,69,65152,gas,Fiat
7101,6950,8066398056,suv,2008,automatic,185,127722,diesel,Volvo
7102,13500,8051072704,sports_tourism_van,2015,manual,120,137000,diesel,Peugeot
7103,22990,8067836863,suv,2019,manual,130,10579,diesel,Citroën
7104,18000,8055952770,small_car,2013,manual,110,140000,diesel,Renault
7105,8500,8070946325,small_car,2018,automatic,67,7639,electric,Citroën
7106,9150,8034161504,small_car,2004,manual,90,220000,diesel,Fiat
7107,5900,8072038099,suv,2010,automatic,333,164876,gas,Porsche
7108,26749,8075527182,suv,2017,manual,95,42000,diesel,Fiat
7109,24350,8075574092,small_car,2006,manual,110,139000,diesel,Citroën
7110,19900,8066618057,suv,2007,manual,106,220000,diesel,Nissan
7111,12500,8066282514,sports_tourism_van,2012,automatic,200,189152,hybrid,Peugeot
7112,16499,8070946333,small_car,2018,automatic,67,7238,electric,Citroën
7113,7000,8043754820,coupé,2009,manual,110,200000,diesel,Renault
7114,12500,8059865592,suv,2019,automatic,109,4500,electric,Nissan
7115,9875,8059865600,small_car,2019,automatic,150,8500,electric,Nissan
7116,16499,8061913575,suv,2019,manual,150,8000,diesel,Skoda
7117,26749,8075567741,small_car,2019,manual,82,18424,gas,Peugeot
7118,9500,8073069424,large_family_car,2019,manual,141,5060,hybrid,Hyundai
7119,10500,8063291009,large_family_car,2017,Semi-automática,320,41867,diesel,BMW
7120,8500,8059865629,suv,2019,manual,115,10500,diesel,Nissan
7121,34900,8059865584,suv,2017,manual,115,28692,diesel,Hyundai
7122,31749,8073069416,large_family_car,2019,manual,120,5591,gas,Hyundai
7123,2800,8066172431,small_car,2014,manual,150,78907,diesel,VW
7124,24350,8053600867,sports_tourism_van,2015,manual,90,130000,diesel,Renault
7125,15500,8075567470,large_family_car,2016,manual,110,61419,gas,SEAT
7126,18000,8075567506,sports_tourism_van,2015,manual,190,91705,diesel,VW
7127,12990,8060705747,suv,2019,manual,116,9000,diesel,Audi
7128,6950,8057483375,sports_tourism_van,2016,manual,90,70445,diesel,Skoda
7129,18000,8075567491,sports_tourism_van,2016,manual,120,63533,diesel,VW
7130,27490,8065985624,suv,2015,automatic,160,76000,diesel,Renault
7131,5500,8071051142,sports_tourism_van,2013,manual,115,72444,diesel,Volvo
7132,19900,8075567482,sports_tourism_van,2015,manual,120,64831,diesel,VW
7133,25999,8075567512,sports_tourism_van,2016,manual,150,72291,diesel,VW
7134,14800,8039764760,suv,2017,manual,90,57574,diesel,Renault
7135,31000,8052549107,small_car,2014,manual,95,100000,diesel,Opel
7136,13500,8075561024,suv,2015,automatic,109,146000,diesel,Citroën
7137,35999,8065805594,suv,2013,automatic,200,108000,hybrid,Peugeot
7138,5900,8071114768,small_car,2017,manual,70,60000,gas,Opel
7139,25900,8063493683,cabrio,2003,manual,146,124000,gas,Mazda
7140,11200,8049668652,sports_tourism_van,2018,manual,100,40715,diesel,Peugeot
7141,22990,8064795155,suv,2010,automatic,110,162000,diesel,Citroën
7142,9150,8075567498,sports_tourism_van,2015,manual,150,82150,diesel,VW
7143,24990,8074423586,suv,2002,manual,90,250000,diesel,Mitsubishi
7144,9875,8074241592,coupé,2020,automatic,116,5000,diesel,Mercedes-Benz
7145,25999,8067818789,small_car,2018,automatic,116,15000,diesel,Mercedes-Benz
7146,16499,8074241560,large_family_car,2019,Semi-automática,194,2500,diesel,Mercedes-Benz
7147,34900,8074241584,small_car,2020,automatic,116,5000,diesel,Mercedes-Benz
7148,12990,8074241570,sports_tourism_van,2019,Semi-automática,160,16000,diesel,Mercedes-Benz
7149,31000,8069554830,suv,2019,manual,82,19900,gas,Peugeot
7150,2800,8074241555,large_family_car,2019,Semi-automática,320,2000,hybrid,Mercedes-Benz
7151,8500,8074241506,small_car,2019,manual,82,20559,gas,Peugeot
7152,24350,8064793436,sports_tourism_van,2018,manual,110,24987,diesel,Renault
7153,18000,8067818782,small_car,2019,manual,116,8250,diesel,BMW
7154,31749,8067818821,small_car,2019,Semi-automática,116,10127,diesel,BMW
7155,11200,8064793509,small_car,2017,manual,75,51502,diesel,Hyundai
7156,25900,8069521850,sports_tourism_van,2013,manual,90,84535,diesel,MINI
7157,10500,8074241529,small_car,2018,manual,90,31817,gas,Renault
7158,28999,8067818834,suv,2019,automatic,150,10919,diesel,BMW
7159,12500,8074241588,large_family_car,2019,Semi-automática,194,10000,diesel,Mercedes-Benz
7160,15500,8069524465,sports_tourism_van,2012,automatic,163,157143,hybrid,Peugeot
7161,2800,8064793520,small_car,2018,manual,130,32400,diesel,Peugeot
7162,24990,8069554944,small_car,2019,automatic,116,31000,diesel,Mercedes-Benz
7163,22990,8074241614,large_family_car,2019,Semi-automática,190,13000,diesel,BMW
7164,35999,8065157004,suv,2009,manual,110,228000,diesel,Peugeot
7165,18000,8067818740,small_car,2018,manual,130,33621,diesel,Peugeot
7166,5900,8069554902,sports_tourism_van,2019,manual,100,9600,diesel,Peugeot
7167,6950,8042003608,sports_tourism_van,2015,automatic,163,148500,diesel,Jaguar
7168,9150,8067818827,large_family_car,2019,Semi-automática,190,7600,diesel,BMW
7169,19900,8067818773,sports_tourism_van,2019,manual,100,19000,diesel,Peugeot
7170,9500,8071392225,large_family_car,2012,automatic,313,158500,diesel,BMW
7171,13500,8056412481,sports_tourism_van,2018,manual,150,15000,diesel,MINI
7172,7000,8069554951,sports_tourism_van,2019,manual,100,19250,diesel,Peugeot
7173,27490,8065723592,suv,2016,automatic,150,129000,diesel,VW
7174,5500,8064793394,suv,2018,manual,90,30497,diesel,Renault
7175,9500,8074241451,small_car,2019,manual,99,24021,diesel,Peugeot
7176,9150,8074241379,sports_tourism_van,2018,manual,90,16960,gas,Renault
7177,5900,8074241575,small_car,2020,automatic,116,5000,diesel,Mercedes-Benz
7178,9875,8064787327,small_car,2018,manual,116,43000,diesel,BMW
7179,28999,8074241464,sports_tourism_van,2019,manual,130,15180,diesel,Peugeot
7180,12500,8065633488,large_family_car,1962,manual,32,52500,diesel,Mercedes-Benz
7181,24350,8074241606,coupé,2020,Semi-automática,194,7500,diesel,Mercedes-Benz
7182,14800,8071033786,sports_tourism_van,2019,automatic,190,4750,diesel,BMW
7183,6950,8074241595,coupé,2019,manual,116,7500,diesel,Mercedes-Benz
7184,27490,8074241563,large_family_car,2019,Semi-automática,194,2500,diesel,Mercedes-Benz
7185,13500,8071033775,large_family_car,2019,Semi-automática,160,9000,diesel,Mercedes-Benz
7186,31000,8074241546,sports_tourism_van,2019,manual,160,8500,diesel,Mercedes-Benz
7187,11200,8074241535,large_family_car,2018,manual,116,51255,diesel,Audi
7188,24990,8074241473,sports_tourism_van,2019,manual,130,11401,diesel,Peugeot
7189,19900,8074241430,suv,2019,manual,82,19490,gas,Peugeot
7190,18000,8074241367,suv,2018,manual,116,29550,diesel,BMW
7191,18000,8074241419,suv,2019,manual,100,20993,diesel,Peugeot
7192,7000,8071033761,large_family_car,2019,Semi-automática,194,12000,diesel,Mercedes-Benz
7193,35999,8074241581,small_car,2019,automatic,163,10000,gas,Mercedes-Benz
7194,34900,8058971347,large_family_car,2019,automatic,190,19000,diesel,BMW
7195,25999,8071033745,suv,2019,manual,95,2473,gas,VW
7196,5500,8074241600,large_family_car,2020,Semi-automática,194,7500,diesel,Mercedes-Benz
7197,31749,8074241441,suv,2019,manual,82,18743,gas,Peugeot
7198,25900,8074241490,suv,2019,manual,130,25335,diesel,Peugeot
7199,26749,8074241521,small_car,2019,manual,82,19250,gas,Peugeot
7200,15500,8074241496,suv,2019,manual,82,19000,gas,Peugeot
7201,10500,8038000789,small_car,2017,manual,95,75410,diesel,Fiat
7202,12990,8075549859,sports_tourism_van,2019,automatic,136,18500,diesel,Mercedes-Benz
7203,35999,8061862231,small_car,2018,manual,100,4700,gas,Ford
7204,11200,8067601371,small_car,2004,manual,60,102300,gas,Citroën
7205,31000,8015323146,small_car,2011,manual,95,132000,gas,Mitsubishi
7206,19900,8043713581,suv,2018,automatic,190,13600,diesel,Volvo
